otu_id;151;126;96;175;79;100;99;163;manual_tax;tax
OTU_302;0;0;10;0;0;0;0;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_303;0;0;64;0;0;4;0;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_307;1;0;0;0;0;0;0;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_311;0;208;0;1;0;0;0;15;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_315;49;52;0;2;19;0;4;6;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_334;0;1;0;10;0;0;0;14;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_396;0;0;0;0;1;0;2;2;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_410;28;59;1;12;57;1;7;5;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_412;4;8;11;10;3;4;5;6;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_415;5;0;0;0;2;0;2;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_480;0;0;0;0;3;0;0;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_496;1;0;0;0;0;0;3;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_501;0;0;59;0;0;45;1;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_518;0;0;1;0;0;3;0;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_536;0;0;13;0;0;13;0;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_602;99;0;3;8;165;0;58;2;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_635;42;1;2;49;7;0;8;14;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_668;0;0;0;1;0;0;0;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_708;4;0;2;2;7;0;5;7;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_744;64;0;3;3;61;1;3;7;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_745;30;16;1;47;5;1;3;16;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_747;0;0;0;0;0;0;0;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_749;0;0;0;0;2;0;0;0;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_773;0;0;0;9;0;0;0;1;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_788;87;0;2;96;40;2;65;76;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_815;0;0;1;1;1;0;0;2;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_820;8;5;1;1;26;0;54;6;Bacteroides;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides"
OTU_600;0;0;0;11;0;0;0;16;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; ?"
OTU_624;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; ?"
OTU_714;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; ?"
OTU_277;0;0;0;0;1;1;0;2;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Barnesiella"
OTU_597;0;0;2;4;0;3;0;2;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Barnesiella"
OTU_723;0;0;4;0;1;1;0;4;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Barnesiella"
OTU_764;0;0;17;19;0;7;0;12;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Barnesiella"
OTU_839;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Barnesiella"
OTU_144;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Butyricimonas"
OTU_454;0;0;0;1;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Butyricimonas"
OTU_528;0;0;1;0;0;1;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Butyricimonas"
OTU_612;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Butyricimonas"
OTU_629;1;4;2;3;0;0;0;7;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Butyricimonas"
OTU_690;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Butyricimonas"
OTU_823;0;0;0;0;0;0;0;0;O_Bacteroidetes;"Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Butyricimonas"
