gene ;151f_1_10;126f_10_10;96f_11_10;175f_17_10;79f_1_40;100f_10_40;99f_11_40;163f_17_40
GL0011567_V1_scaffold43215_1_1_384;0;2;0;0;0;0;0;0
GL0011590_O2_scaffold28480_1_223_603;0;0;0;1;0;0;0;0
GL0011620_MH0016_scaffold7266_2_2037_2798;0;1;0;0;1;1;0;0
GL0011632_MH0023_scaffold24850_2_1_1569;0;8;0;0;0;0;0;0
GL0011648_V1_scaffold75025_3_115_939;0;2;0;0;0;0;0;0
GL0011680_O2_scaffold25288_1_174_746;0;0;0;1;0;0;0;0
GL0011683_V1_scaffold11105_4_3906_4442;1;0;0;0;0;0;0;0
GL0011702_MH0012_scaffold69734_1_627_1166;0;0;0;1;0;0;0;0
GL0011745_V1_C5426254_1_1699_2286;0;0;0;0;0;0;0;1
GL0011776_V1_scaffold9750_2_2_871;0;0;0;0;1;0;0;0
GL0011791_MH0023_scaffold4476_10_1550_2509;0;2;0;0;0;0;0;0
GL0011805_MH0068_scaffold34538_9_3_1493;0;1;0;0;0;0;0;0
GL0011806_V1_scaffold78559_2_1070_5581;0;0;0;1;0;0;0;0
GL0011814_MH0026_scaffold10248_13_217_948;0;2;0;0;0;0;0;0
GL0011815_MH0020_scaffold46003_2_6010_6426;0;0;0;0;1;0;0;0
GL0011823_V1_scaffold21922_5_313_1335;0;0;0;0;1;0;0;0
GL0011845_unmapped_scaffold344933_2_110_1627;0;0;0;0;3;3;0;0
GL0011849_O2_C3585824_1_3_521;0;0;0;1;0;0;0;0
GL0011850_MH0070_scaffold94116_1_13343_17902;0;3;0;1;0;0;0;0
GL0011875_MH0007_scaffold59047_3_2_1210;0;1;0;0;0;0;0;0
GL0011883_V1_scaffold38084_7_64_678;0;0;0;0;0;0;0;1
GL0011901_MH0082_scaffold4209_5_3_509;0;1;0;0;0;0;0;0
GL0011952_MH0022_scaffold11448_2_230_427;0;1;0;0;0;0;0;0
GL0011952_MH0030_scaffold7635_1_768_1319;0;0;0;2;0;0;0;0
GL0011956_V1_scaffold64004_1_301_1269;1;0;0;0;0;0;0;0
GL0011962_MH0024_C4121495_1_119_454;0;0;0;1;0;0;0;0
GL0011963_V1_scaffold15736_8_2_454;0;4;0;0;0;0;0;0
GL0011969_MH0025_scaffold17668_6_2419_4599;0;6;0;0;0;0;0;0
GL0011970_MH0025_scaffold17668_6_4596_5672;1;2;0;0;0;0;0;0
GL0011971_V1_scaffold4022_6_1_1095;0;2;0;1;0;0;0;0
GL0011974_MH0025_scaffold17668_6_7933_9189;0;1;0;0;0;0;0;0
GL0011999_MH0068_scaffold11903_2_1864_3213;0;0;0;0;1;0;0;0
GL0012001_V1_scaffold11042_2_1459_2454;0;0;0;1;0;0;0;0
GL0012002_V1_scaffold18573_4_1632_7922;0;2;0;0;0;0;0;0
GL0012003_V1_scaffold18573_4_8080_12993;0;1;0;0;0;0;0;0
GL0012027_MH0023_scaffold16481_3_1557_2927;0;1;0;0;0;0;0;0
GL0012033_MH0022_scaffold10970_2_1973_3184;0;2;0;0;0;0;0;0
GL0012049_O2_scaffold22216_1_440_673;0;0;0;0;0;0;1;0
GL0012054_V1_scaffold98851_2_1316_2086;0;0;0;1;0;0;0;0
GL0012057_V1_scaffold10707_4_603_2078;0;0;0;1;0;0;0;0
GL0012058_MH0023_scaffold17473_4_1733_3487;0;14;0;0;0;0;0;0
GL0012060_MH0023_scaffold17473_4_4166_4474;0;15;0;0;0;0;0;0
GL0012063_V1_scaffold8183_2_192_602;0;0;0;0;1;0;0;0
GL0012069_MH0045_scaffold93627_2_2_949;0;1;0;0;0;0;0;0
GL0012089_V1_scaffold7659_11_2019_3674;0;0;0;0;1;0;0;0
GL0012097_MH0020_scaffold17456_1_137_637;0;2;0;0;0;0;0;0
GL0012112_MH0024_scaffold16497_9_2678_3895;0;0;0;0;2;0;0;0
GL0012120_MH0023_scaffold5384_2_110_892;0;0;0;1;0;0;0;0
GL0012130_MH0068_scaffold10443_3_1008_1208;1;0;0;0;0;0;0;0
GL0012139_V1_scaffold91927_1_118_1779;0;1;0;0;0;0;0;0
GL0012140_MH0014_scaffold83565_1_3952_5376;0;0;0;1;0;0;0;0
GL0012158_MH0026_scaffold11369_2_13484_13666;0;0;0;0;0;0;2;0
GL0012163_V1_scaffold9598_3_70_498;0;0;0;1;0;0;0;0
GL0012183_MH0004_scaffold34218_3_3_3062;0;0;0;0;0;0;1;0
GL0012187_MH0010_scaffold446_12_650_1975;0;1;0;0;0;0;0;0
GL0012206_V1_scaffold1802_1_2304_5966;0;1;0;0;0;0;0;0
GL0012208_V1_scaffold47019_5_878_1843;0;1;0;0;0;0;0;0
GL0012211_V1_scaffold60069_2_783_908;0;0;0;1;0;0;0;0
GL0012217_MH0045_scaffold27899_4_1021_2634;0;3;0;0;0;0;0;0
GL0012220_O2_scaffold27793_3_1_891;0;0;0;1;0;0;0;0
GL0012241_MH0045_scaffold7651_1_463_684;1;0;0;0;0;0;0;0
GL0012242_MH0075_scaffold59331_4_3_1847;0;1;0;0;0;0;0;0
GL0012256_MH0022_scaffold53371_3_2506_3336;0;0;0;1;0;0;0;0
GL0012263_MH0027_scaffold41086_3_69_884;1;0;0;0;0;0;0;0
GL0012269_MH0014_scaffold6205_6_621_2441;0;4;0;0;0;0;0;0
GL0012296_MH0025_scaffold54036_1_76_906;0;0;0;1;0;0;0;0
GL0012306_V1_scaffold21033_1_2_1087;0;0;0;0;1;0;0;0
GL0012322_V1_scaffold17568_1_356_1546;0;4;0;0;0;0;0;0
GL0012323_MH0023_scaffold354_2_894_2585;0;1;0;1;0;0;0;0
GL0012326_V1_scaffold3351_1_2_103;0;0;0;0;0;1;1;0
GL0012330_V1_scaffold74489_1_1216_2100;0;2;0;0;0;0;0;0
GL0012342_MH0041_scaffold32122_2_335_514;0;1;0;0;0;0;0;0
GL0012345_unmapped_scaffold505271_2_2_730;0;10;0;0;1;0;0;0
GL0012346_unmapped_scaffold505271_2_759_1727;0;2;0;0;0;0;0;0
GL0012350_MH0016_scaffold6818_1_2099_2659;0;0;0;1;0;0;0;0
GL0012350_V1_scaffold93621_1_9715_10680;0;0;0;1;0;0;0;0
GL0012357_MH0025_C3685184_1_101_787;0;0;0;1;0;0;0;0
GL0012357_MH0046_scaffold51933_1_11_1654;0;0;0;0;0;0;0;1
GL0012359_V1_C4311210_1_212_961;0;1;0;0;0;0;0;0
GL0012382_MH0026_scaffold1956_2_1513_2118;1;0;0;0;0;0;0;0
GL0012386_V1_scaffold1123_1_2899_3630;0;0;0;0;0;0;0;1
GL0012387_MH0025_scaffold43401_1_939_1511;0;1;0;0;0;0;0;0
GL0012390_MH0025_scaffold2393_1_1072_2448;0;6;0;0;0;0;0;0
GL0012396_MH0023_scaffold278_2_353_1681;0;0;0;0;1;0;0;0
GL0012401_O2_scaffold16934_1_4073_5185;0;0;0;0;0;0;0;1
GL0012409_V1_scaffold24449_5_72_1142;0;0;0;0;1;0;0;0
GL0012409_V1_scaffold7054_2_110_784;1;22;0;18;0;0;0;2
GL0012426_MH0013_scaffold22179_4_5916_7676;0;0;0;0;0;1;0;0
GL0012427_V1_scaffold30265_5_245_1342;0;1;0;0;0;0;0;0
GL0012429_MH0025_scaffold17324_1_39_254;0;0;0;0;0;0;1;0
GL0012446_MH0033_scaffold18995_1_1660_1920;0;0;0;0;0;1;0;0
GL0012471_V1_scaffold16610_1_3_542;0;2;0;0;0;0;0;0
GL0012471_V1_scaffold39069_2_1_708;0;1;0;0;0;0;0;0
GL0012474_MH0068_scaffold8149_2_21_677;0;1;0;0;0;0;0;0
GL0012485_V1_scaffold13064_21_826_3372;0;0;0;0;2;0;0;0
GL0012492_V1_scaffold5617_2_2_352;0;0;1;0;0;0;0;0
GL0012503_V1_scaffold102171_1_1_855;0;1;0;0;0;0;0;0
GL0012535_MH0025_scaffold26385_2_1025_2197;0;5;0;0;0;0;0;0
GL0012538_MH0025_scaffold26385_2_2865_5228;0;5;0;0;0;0;0;0
GL0012543_V1_scaffold45520_1_99_1379;0;0;0;1;0;0;0;0
GL0012545_MH0032_scaffold54992_2_2_115;0;0;0;0;1;0;0;0
GL0012553_MH0020_scaffold6643_1_5287_6855;0;1;0;0;0;0;0;0
GL0012571_V1_scaffold4474_2_7455_9404;0;0;0;2;1;1;0;1
GL0012572_V1_C4644437_1_134_580;1;0;0;0;0;0;0;0
GL0012579_MH0062_scaffold35826_4_677_1783;0;0;0;1;0;0;0;0
GL0012589_V1_scaffold10742_1_2_127;0;1;0;0;0;0;0;0
GL0012616_MH0076_scaffold12594_1_3_740;0;0;0;0;1;0;0;0
GL0012630_MH0014_scaffold55638_1_223_654;0;0;0;1;0;0;0;0
GL0012630_MH0040_scaffold64233_2_3_887;0;3;0;0;0;0;0;0
GL0012649_MH0042_scaffold27591_1_3_683;0;1;0;1;0;0;0;0
GL0012652_V1_C2660731_1_2_577;0;0;0;1;0;0;0;0
GL0012660_MH0072_scaffold71661_1_1_1845;0;0;0;1;0;0;0;0
GL0012671_MH0034_scaffold38764_1_1_816;0;0;0;1;0;0;0;0
GL0012679_V1_scaffold5617_2_116_1060;0;1;0;0;0;0;0;0
GL0012689_MH0023_scaffold28341_2_3_842;0;5;0;0;0;0;0;0
GL0012700_V1_scaffold44435_3_1384_3564;0;0;0;0;0;1;0;0
GL0012711_MH0011_scaffold2513_5_1744_3396;0;1;0;2;0;0;2;0
GL0012744_MH0066_scaffold9639_17_3_2426;0;0;0;0;0;1;0;0
GL0012748_V1_scaffold16545_5_1_723;0;0;0;0;0;0;1;0
GL0012755_MH0086_scaffold15806_11_1768_3543;0;0;0;1;0;0;0;0
GL0012766_MH0023_scaffold6806_1_95_1924;0;6;0;0;0;0;0;0
GL0012782_V1_scaffold42281_2_70_2661;0;7;0;0;0;0;0;0
GL0012788_V1_scaffold57692_1_70_246;16;17;138;30;51;98;27;151
GL0012798_MH0002_scaffold78658_1_2880_3797;0;0;0;1;0;0;0;0
GL0012813_O2_scaffold18713_6_900_1493;0;0;0;1;0;0;0;0
GL0012822_MH0015_C1737461_1_1343_1882;0;0;0;1;0;0;0;0
GL0012859_V1_scaffold5284_2_484_1113;0;0;0;1;0;0;0;0
GL0012866_unmapped_scaffold204093_1_5_223;0;2;0;0;0;0;0;0
GL0012878_MH0034_scaffold18473_7_2_715;0;1;0;0;0;0;0;0
GL0012879_MH0011_scaffold8341_2_410_1168;0;2;0;0;0;0;0;0
GL0012882_MH0066_scaffold19269_8_2905_6441;0;0;0;0;1;0;0;0
GL0012911_MH0033_C3725857_1_2_265;0;1;0;0;0;0;0;0
GL0012929_MH0007_scaffold52315_1_1_1368;0;3;0;0;0;0;0;0
GL0012942_V1_scaffold13678_4_177_821;0;5;0;0;0;0;0;0
GL0012943_MH0042_scaffold3210_3_1_1221;0;1;0;0;0;0;0;0
GL0012956_MH0045_scaffold1161_6_2_889;0;0;0;1;0;0;0;0
GL0012957_MH0077_scaffold40774_1_366_1151;0;0;0;0;0;0;0;1
GL0012959_V1_scaffold7211_11_9571_11496;0;0;0;0;1;0;0;0
GL0012975_MH0025_scaffold87815_1_9901_10911;0;1;0;0;0;0;0;0
GL0012976_MH0023_scaffold8941_9_4008_4511;0;1;0;0;0;0;0;0
GL0012977_MH0086_scaffold49370_2_849_1016;6;4;1;5;6;4;11;8
GL0012979_MH0025_scaffold87815_1_15431_15832;0;3;0;0;0;0;0;0
GL0012980_MH0025_scaffold87815_1_15949_17241;0;5;0;0;0;0;0;0
GL0012984_MH0025_scaffold87815_1_21446_22570;0;5;0;0;0;0;0;0
GL0012985_MH0025_scaffold87815_1_22567_23385;0;1;0;0;0;0;0;0
GL0012994_MH0025_scaffold40687_1_842_2320;0;0;0;1;0;0;0;0
GL0013008_unmapped_scaffold459379_2_1_1635;0;0;0;0;2;0;0;0
GL0013021_V1_scaffold4029_2_3_1520;0;2;1;2;0;0;0;0
GL0013022_MH0057_scaffold38025_2_346_609;0;4;0;0;0;0;0;0
GL0013023_MH0025_scaffold36722_1_1586_3148;0;1;0;3;0;0;0;0
GL0013024_MH0086_scaffold2459_1_99_947;0;1;0;0;0;0;0;0
GL0013030_MH0010_C1324400_1_779_2860;0;2;0;0;0;0;0;0
GL0013031_MH0001_scaffold15827_2_218_505;0;1;0;0;0;0;0;0
GL0013036_MH0016_scaffold11494_4_2050_2511;0;0;0;1;0;0;0;0
GL0013037_MH0016_scaffold11494_4_2523_3017;0;0;0;1;0;0;0;0
GL0013049_V1_scaffold41154_3_1_291;0;1;0;0;0;0;0;0
GL0013069_MH0018_scaffold1345_2_2_394;0;0;1;1;0;0;0;0
GL0013080_MH0023_scaffold12498_3_1243_2247;0;1;0;1;0;0;0;0
GL0013081_MH0055_scaffold23366_1_127_894;0;1;0;0;0;0;0;0
GL0013091_V1_scaffold1265_9_474_6113;0;0;0;1;0;0;0;0
GL0013099_V1_scaffold10034_2_1_789;0;2;0;0;0;0;0;0
GL0013112_MH0083_scaffold6545_2_5097_8657;0;0;0;0;0;1;0;0
GL0013143_V1_scaffold17779_14_391_2406;0;0;0;0;1;0;0;0
GL0013193_V1_scaffold43725_1_3_491;0;1;0;0;0;0;0;0
GL0013207_unmapped_C219803910_1_166_552;0;0;0;0;0;1;0;0
GL0013234_MH0046_scaffold68611_2_3866_4489;0;6;0;1;0;0;0;0
GL0013235_MH0074_scaffold12424_1_2_379;0;0;0;1;0;0;0;0
GL0013238_V1_scaffold36136_3_1087_2706;0;0;0;0;1;0;0;0
GL0013240_O2_scaffold16075_1_3_665;1;0;0;0;0;0;0;0
GL0013241_V1_scaffold10826_3_2691_3095;0;0;0;1;0;0;0;0
GL0013254_V1_scaffold82684_2_2863_6033;0;0;0;0;3;0;6;0
GL0013262_V1_scaffold64584_1_1217_2689;0;3;0;0;0;0;0;0
GL0013275_MH0002_scaffold59709_4_253_570;0;0;0;1;0;0;0;0
GL0013282_O2_scaffold10361_3_1_1038;0;0;0;1;0;0;0;0
GL0013285_MH0067_scaffold11502_2_3_1814;1;0;0;0;0;0;0;0
GL0013299_V1_C5397622_1_612_1106;0;6;0;0;0;0;0;0
GL0013329_V1_scaffold48861_5_3_488;0;0;0;0;0;1;0;0
GL0013350_MH0069_scaffold19733_1_2_1495;0;0;0;0;0;0;0;1
GL0013351_MH0032_scaffold1651_1_1_780;0;0;0;0;0;1;0;0
GL0013360_V1_scaffold726_1_587_2269;0;0;0;2;0;0;0;0
GL0013395_V1_scaffold436_1_7478_8929;0;3;0;0;0;0;0;0
GL0013410_V1_scaffold56332_2_1_573;0;1;0;0;0;0;0;0
GL0013418_V1_scaffold856_7_315_590;0;0;0;1;0;0;0;0
GL0013419_V1_scaffold856_7_541_879;0;0;0;2;0;0;0;0
GL0013424_O2_scaffold60125_1_1205_1504;0;1;0;0;0;0;0;0
GL0013429_MH0037_scaffold7948_2_688_2136;0;0;0;0;1;0;0;0
GL0013435_V1_scaffold95263_1_18_1199;0;1;0;0;0;0;0;0
GL0013438_MH0016_scaffold18827_6_1723_2655;0;0;0;1;0;0;0;0
GL0013453_V1_scaffold15621_2_619_1080;0;2;1;0;0;0;0;0
GL0013456_MH0015_scaffold35800_3_162_1922;0;0;0;0;0;0;1;0
GL0013460_MH0074_scaffold402_8_1915_3348;0;1;0;0;0;0;0;0
GL0013467_V1_scaffold27904_1_1_498;1;0;0;0;0;0;0;0
GL0013480_MH0020_scaffold21111_11_1482_2996;0;1;0;0;0;0;0;0
GL0013491_MH0001_scaffold8355_1_762_1325;0;0;0;0;1;0;0;0
GL0013491_V1_C3655529_1_37_1503;0;0;0;0;0;0;0;1
GL0013515_V1_scaffold120739_1_927_1388;0;0;0;0;0;0;0;1
GL0013529_V1_scaffold6926_1_12600_15362;0;0;0;0;0;0;1;0
GL0013560_MH0019_scaffold10299_1_1227_2012;0;1;0;0;0;0;0;0
GL0013570_MH0022_scaffold60_2_5636_6694;0;1;0;0;0;0;0;0
GL0013572_MH0047_scaffold4677_1_3_2711;0;0;0;1;0;0;0;0
GL0013578_MH0078_scaffold5582_5_401_1489;1;0;0;0;0;0;0;0
GL0013578_O2_scaffold40883_1_452_2044;0;1;0;0;0;0;0;0
GL0013579_V1_scaffold2121_18_3_6764;0;0;0;0;0;0;1;0
GL0013581_MH0025_scaffold91765_10_968_1870;0;1;0;0;0;0;0;0
GL0013584_MH0015_scaffold2583_15_9094_9966;0;0;0;0;0;0;1;0
GL0013597_MH0023_scaffold1364_19_159_1472;0;4;0;0;0;0;0;0
GL0013598_MH0068_scaffold5856_5_3956_5143;0;0;0;0;0;0;0;1
GL0013599_MH0061_scaffold33868_1_1_150;2;0;1;0;1;2;0;0
GL0013608_O2_scaffold38145_1_1_660;0;1;0;0;0;0;0;0
GL0013626_MH0062_scaffold26497_1_554_718;0;0;0;0;1;0;0;0
GL0013644_MH0026_scaffold1393_13_2959_3879;0;0;0;0;1;0;0;0
GL0013657_MH0023_scaffold15705_3_266_871;0;1;0;0;0;0;0;0
GL0013671_V1_scaffold43301_1_26_1870;0;1;0;0;0;0;0;0
GL0013675_V1_scaffold3642_3_262_2211;0;0;0;1;0;0;0;0
GL0013683_O2_scaffold10264_4_666_824;0;0;0;1;0;0;0;0
GL0013704_O2_scaffold1647_9_1675_4080;0;0;0;0;0;0;0;1
GL0013712_MH0035_scaffold17871_1_622_855;0;0;2;25;1;0;0;2
GL0013716_MH0080_scaffold6019_1_1_1422;0;1;0;0;0;0;0;0
GL0013719_MH0028_scaffold5798_1_3_545;0;1;0;0;0;0;0;0
GL0013722_V1_scaffold12420_4_1165_2757;0;1;0;0;0;0;0;0
GL0013734_V1_scaffold94040_1_86_904;0;1;0;0;0;0;0;0
GL0013747_V1_scaffold25357_1_1881_4556;0;0;0;0;0;2;0;0
GL0013750_V1_scaffold25357_1_7476_8972;0;1;0;0;0;0;0;0
GL0013759_O2_scaffold26536_22_3554_4465;0;1;0;0;0;0;0;0
GL0013769_MH0001_scaffold6600_6_1_549;0;1;0;0;0;0;0;0
GL0013769_MH0045_scaffold32965_1_2_499;0;1;0;0;0;0;0;0
GL0013779_MH0023_scaffold7462_6_1096_3168;0;1;0;0;0;0;0;0
GL0013780_V1_scaffold35927_3_1_486;0;0;0;1;0;0;0;1
GL0013822_MH0023_scaffold27623_2_149_1102;0;6;0;0;0;0;0;0
GL0013825_V1_scaffold15258_8_5569_7053;0;13;0;0;0;0;0;0
GL0013836_V1_scaffold21039_3_331_909;0;1;0;2;0;1;0;0
GL0013861_MH0020_scaffold1265_6_1_1218;0;0;0;0;0;1;0;0
GL0013861_MH0023_scaffold17087_8_106_1638;0;0;0;1;0;0;0;0
GL0013865_V1_scaffold11563_6_72_1424;0;0;0;0;0;0;1;0
GL0013878_V1_scaffold6836_8_1113_2336;1;0;0;0;0;0;0;0
GL0013894_MH0077_scaffold39451_3_3_7637;0;0;0;0;0;0;0;1
GL0013904_MH0023_scaffold15450_7_263_2674;0;19;0;0;0;0;0;0
GL0013914_MH0044_scaffold6492_2_6094_8694;0;0;0;0;0;0;0;1
GL0013920_MH0024_scaffold68727_2_1241_1543;0;3;0;0;0;0;0;0
GL0013922_V1_scaffold13488_3_1934_3589;0;1;0;0;0;0;0;0
GL0013932_MH0001_scaffold22122_1_1_420;0;1;0;0;0;0;0;0
GL0013950_O2_scaffold19108_2_172_360;0;2;0;0;0;0;0;0
GL0013982_V1_scaffold4416_10_31003_33006;0;0;0;2;0;0;0;0
GL0013988_V1_scaffold23554_1_1825_3036;0;1;0;0;0;0;0;0
GL0014018_MH0047_scaffold45540_1_3145_6030;0;0;0;1;0;0;0;0
GL0014018_MH0073_scaffold67299_1_1_453;0;2;0;0;0;0;0;0
GL0014038_MH0026_scaffold12353_2_7491_8918;0;0;0;0;1;0;0;0
GL0014042_V1_scaffold18032_3_775_2130;0;0;0;1;0;0;0;0
GL0014048_MH0010_scaffold38563_2_1547_2482;0;0;0;1;0;0;0;0
GL0014053_V1_scaffold20945_1_873_1904;0;1;0;0;0;0;0;0
GL0014064_V1_scaffold6160_3_2_1297;0;0;0;1;0;0;0;0
GL0014071_MH0024_scaffold7651_2_779_2074;0;3;0;0;0;0;0;0
GL0014072_MH0024_scaffold7651_2_2067_2873;0;1;0;0;0;0;0;0
GL0014098_O2_scaffold7365_1_1_129;0;0;0;1;0;0;0;0
GL0014105_MH0026_scaffold21233_3_449_1351;0;1;0;0;0;0;0;0
GL0014125_MH0005_scaffold7717_5_324_1058;0;0;0;0;1;0;0;0
GL0014127_V1_scaffold44753_2_2_814;0;1;0;0;0;0;0;0
GL0014129_MH0024_scaffold10198_9_957_1802;0;1;0;0;0;0;0;0
GL0014134_V1_scaffold92816_1_197_1150;0;1;0;0;0;0;0;0
GL0014162_MH0023_scaffold282_12_485_1177;0;2;0;0;0;0;0;0
GL0014169_V1_C4226410_1_3_620;0;1;0;0;0;0;0;0
GL0014179_O2_scaffold58541_1_2_388;0;2;0;0;0;0;0;0
GL0014183_V1_scaffold52414_1_2_370;0;1;0;0;0;0;0;0
GL0014186_O2_scaffold29210_1_411_545;4;6;15;5;8;1;7;5
GL0014187_MH0082_scaffold8446_5_5887_8535;0;18;0;0;0;0;0;0
GL0014210_MH0014_scaffold74275_1_1_1383;0;1;0;0;0;0;0;0
GL0014273_MH0038_scaffold25082_4_2_808;0;1;0;0;0;0;0;0
GL0014280_MH0023_scaffold8406_22_2811_3161;0;1;0;0;0;0;0;0
GL0014287_MH0006_scaffold164207_2_2_646;0;0;0;1;0;0;0;0
GL0014289_MH0007_scaffold58657_3_553_3123;0;1;0;0;0;0;0;0
GL0014290_V1_scaffold29819_3_3_1724;1;0;0;0;0;0;0;0
GL0014294_MH0024_scaffold7386_7_400_3510;0;0;0;1;0;0;0;0
GL0014294_unmapped_scaffold725200_1_3_278;0;1;0;0;0;0;0;0
GL0014313_O2_scaffold7244_5_799_1041;0;0;0;0;0;0;0;1
GL0014324_MH0021_scaffold66366_1_662_1921;1;0;0;0;0;0;0;0
GL0014340_O2_scaffold1335_4_1_504;0;0;0;1;0;0;0;0
GL0014345_MH0002_scaffold95193_1_105_911;1;0;0;1;0;0;0;0
GL0014345_V1_scaffold26107_2_3_1316;0;0;0;0;1;0;0;0
GL0014362_MH0069_scaffold27563_4_1_1803;0;0;0;0;0;0;0;3
GL0014364_MH0018_scaffold3633_2_4007_5389;0;0;0;0;1;0;0;0
GL0014406_V1_scaffold18594_2_259_1485;0;1;0;0;0;0;0;0
GL0014418_MH0016_scaffold27546_2_2_328;0;1;0;0;0;0;0;0
GL0014429_V1_scaffold18476_6_224_814;0;0;0;1;0;0;0;0
GL0014458_MH0074_scaffold6109_5_733_1809;0;2;0;0;0;0;0;0
GL0014459_MH0074_scaffold6109_5_1790_2452;0;1;0;0;0;0;0;0
GL0014483_MH0073_scaffold16791_1_3568_4980;0;1;0;0;0;0;0;0
GL0014492_V1_scaffold44361_2_1935_3317;0;4;0;1;0;0;0;0
GL0014522_V1_scaffold4691_2_14_424;0;0;0;0;0;0;0;1
GL0014526_V1_scaffold107941_2_2_754;0;0;0;1;0;0;0;0
GL0014539_MH0023_scaffold20853_2_1205_2866;0;29;0;1;0;0;0;0
GL0014542_MH0023_scaffold20853_2_5460_6671;27;290;0;2;1;1;1;7
GL0014549_MH0020_scaffold196_3_1_945;0;0;0;0;0;0;1;0
GL0014551_V1_scaffold5242_24_2226_3011;0;1;0;0;0;0;0;0
GL0014560_V1_scaffold2321_3_3494_4459;0;0;0;0;0;1;0;0
GL0014568_V1_scaffold8044_2_2115_2741;0;1;0;0;0;0;0;0
GL0014572_MH0083_scaffold22924_2_1_126;18;19;17;2;24;7;83;3
GL0014572_V1_scaffold33063_2_104_1927;0;0;0;1;0;0;1;0
GL0014585_MH0023_scaffold14999_4_3520_4425;1;3;0;0;0;0;0;0
GL0014595_O2_scaffold13745_1_3_1082;0;3;0;0;0;0;0;0
GL0014606_MH0025_scaffold12328_16_1373_2554;0;2;0;0;0;0;0;0
GL0014607_MH0079_scaffold5162_1_1031_1936;0;1;0;0;0;0;0;0
GL0014608_MH0025_scaffold12328_16_3381_3713;0;1;0;0;0;0;0;0
GL0014630_MH0028_scaffold8104_11_2_1348;0;0;0;1;0;0;0;0
GL0014658_MH0078_scaffold21301_1_384_737;0;0;0;0;0;1;0;0
GL0014665_V1_scaffold71304_3_3_779;0;1;0;0;0;0;0;0
GL0014667_unmapped_scaffold383587_2_215_577;0;2;0;0;0;0;0;0
GL0014669_MH0005_scaffold17194_1_143_736;0;0;0;0;0;0;1;0
GL0014679_MH0041_scaffold7068_3_58_450;0;1;0;0;0;0;0;0
GL0014679_MH0053_scaffold21143_3_344_1063;0;0;0;1;0;0;0;0
GL0014688_MH0007_scaffold1989_2_81_617;0;1;0;0;0;0;0;0
GL0014691_O2_scaffold10390_6_3_107;1;0;1;0;8;0;1;2
GL0014692_MH0020_scaffold24199_8_120_833;0;3;0;0;0;0;0;0
GL0014703_MH0068_scaffold5314_1_1656_3995;0;1;0;1;0;0;0;0
GL0014735_V1_scaffold31749_5_260_1711;0;0;0;0;1;0;0;0
GL0014737_MH0022_C1744786_1_3749_5818;0;0;2;0;0;0;0;0
GL0014777_MH0010_scaffold16933_4_663_1454;0;2;0;0;0;0;0;0
GL0014789_MH0005_scaffold1792_16_1_3420;0;0;0;1;1;0;0;0
GL0014797_MH0026_scaffold1629_2_595_2016;0;0;0;0;0;0;0;1
GL0014800_MH0047_scaffold23806_3_9472_10521;1;0;0;0;0;0;0;0
GL0014801_V1_scaffold34967_1_1568_2638;0;1;0;0;0;0;0;0
GL0014809_V1_scaffold40764_2_2_439;0;0;0;3;0;0;0;0
GL0014819_MH0015_scaffold35173_5_3023_4414;0;1;0;0;0;0;0;1
GL0014830_MH0020_scaffold39810_6_842_1324;0;0;0;1;0;0;0;0
GL0014832_MH0081_scaffold48740_3_90_1163;0;0;0;2;0;0;0;0
GL0014837_MH0058_scaffold15008_2_2511_4184;0;0;0;0;0;0;0;1
GL0014858_MH0021_scaffold71190_1_11356_12168;0;3;0;1;0;0;0;0
GL0014869_V1_scaffold97533_3_2_1192;0;1;0;0;0;0;0;0
GL0014873_MH0026_scaffold336_1_25333_26049;0;1;0;0;0;0;0;0
GL0014876_O2_scaffold5944_1_1_309;0;0;0;2;0;0;0;0
GL0014890_V1_scaffold51638_1_4895_6397;0;0;0;0;1;0;0;0
GL0014895_V1_scaffold1212_2_54_1487;0;3;0;0;0;1;2;2
GL0014900_MH0025_scaffold13826_8_1469_2341;0;1;0;1;0;0;0;0
GL0014900_MH0069_scaffold116281_1_198_764;0;0;0;0;2;0;0;0
GL0014915_V1_scaffold9524_4_1348_2622;0;1;0;0;0;0;0;0
GL0014929_MH0076_C2878494_1_1006_2472;0;0;0;0;0;0;0;1
GL0014939_MH0081_scaffold73682_4_5141_6127;0;1;0;0;0;0;0;0
GL0014944_V1_C4284141_1_560_1489;0;0;0;0;1;0;0;0
GL0014957_MH0026_scaffold3507_1_2256_3107;1;0;0;0;0;0;0;0
GL0014959_V1_scaffold1604_2_174_794;0;0;0;1;0;0;0;0
GL0014963_V1_scaffold1161_4_216_764;2;2;0;0;0;0;0;0
GL0014968_O2_scaffold44913_2_1_246;0;0;0;1;0;0;0;0
GL0014972_MH0053_scaffold9928_9_2650_5007;0;0;0;0;0;0;0;3
GL0014984_V1_scaffold72238_1_1552_2670;0;0;0;0;0;0;1;0
GL0014993_V1_scaffold65177_7_88_1743;0;2;0;0;0;0;1;0
GL0015002_V1_scaffold758_4_2378_2926;0;1;0;0;0;0;0;0
GL0015018_MH0050_scaffold12542_5_1042_2934;0;0;0;1;0;0;0;0
GL0015024_MH0001_scaffold21679_1_628_2199;0;289;0;4;0;0;0;0
GL0015039_MH0008_scaffold12801_1_1_672;0;1;0;1;0;0;0;0
